id_edificacion,tipo_resultado,area_lidar_m2,area_catastro_m2,area_discrepancia_m2,porcentaje_coincidencia,diferencia_superficies_m2,distancia_centroides_m
CAT_1477,posible_demolicion,0.0,8.92,8.92,0.0,-8.92,0.0
CAT_1478,posible_demolicion,0.0,168.05,168.05,0.0,-168.05,0.0
CAT_1479,posible_demolicion,0.0,18.19,18.19,0.0,-18.19,0.0
CAT_1480,posible_demolicion,0.0,9.66,9.66,0.0,-9.66,0.0
CAT_1481,posible_demolicion,0.0,14.01,14.01,0.0,-14.01,0.0
CAT_1482,posible_demolicion,0.0,113.99,113.99,0.0,-113.99,0.0
CAT_1483,posible_demolicion,0.0,80.31,80.31,0.0,-80.31,0.0
CAT_1484,posible_demolicion,0.0,251.13,251.13,0.0,-251.13,0.0
CAT_1485,posible_demolicion,0.0,28.32,28.32,0.0,-28.32,0.0
CAT_1486,posible_demolicion,0.0,58.6,58.6,0.0,-58.6,0.0
CAT_1487,posible_demolicion,0.0,56.73,56.73,0.0,-56.73,0.0
CAT_1488,posible_demolicion,0.0,25.53,25.53,0.0,-25.53,0.0
CAT_1489,posible_demolicion,0.0,37.67,37.67,0.0,-37.67,0.0
CAT_1490,posible_demolicion,0.0,44.77,44.77,0.0,-44.77,0.0
CAT_1491,posible_demolicion,0.0,125.56,125.56,0.0,-125.56,0.0
CAT_1492,posible_demolicion,0.0,32.18,32.18,0.0,-32.18,0.0
CAT_1493,posible_demolicion,0.0,44.16,44.16,0.0,-44.16,0.0
CAT_1494,posible_demolicion,0.0,26.72,26.72,0.0,-26.72,0.0
CAT_1495,posible_demolicion,0.0,12.82,12.82,0.0,-12.82,0.0
CAT_1496,posible_demolicion,0.0,18.57,18.57,0.0,-18.57,0.0
CAT_1497,posible_demolicion,0.0,73.9,73.9,0.0,-73.9,0.0
CAT_1498,posible_demolicion,0.0,70.88,70.88,0.0,-70.88,0.0
CAT_1499,posible_demolicion,0.0,10.17,10.17,0.0,-10.17,0.0
CAT_1500,posible_demolicion,0.0,16.39,16.39,0.0,-16.39,0.0
CAT_1501,posible_demolicion,0.0,85.16,85.16,0.0,-85.16,0.0
CAT_1502,posible_demolicion,0.0,10.92,10.92,0.0,-10.92,0.0
CAT_1503,posible_demolicion,0.0,2.75,2.75,0.0,-2.75,0.0
CAT_1504,posible_demolicion,0.0,93.02,93.02,0.0,-93.02,0.0
CAT_1505,posible_demolicion,0.0,4.87,4.87,0.0,-4.87,0.0
CAT_1506,posible_demolicion,0.0,1.62,1.62,0.0,-1.62,0.0
CAT_1507,posible_demolicion,0.0,9.19,9.19,0.0,-9.19,0.0
CAT_1508,posible_demolicion,0.0,23.74,23.74,0.0,-23.74,0.0
CAT_1509,posible_demolicion,0.0,290.08,290.08,0.0,-290.08,0.0
CAT_1510,posible_demolicion,0.0,200.02,200.02,0.0,-200.02,0.0
CAT_1511,posible_demolicion,0.0,361.78,361.78,0.0,-361.78,0.0
CAT_1512,posible_demolicion,0.0,14.07,14.07,0.0,-14.07,0.0
CAT_1513,posible_demolicion,0.0,14.01,14.01,0.0,-14.01,0.0
CAT_1514,posible_demolicion,0.0,11.47,11.47,0.0,-11.47,0.0
CAT_1515,posible_demolicion,0.0,11.19,11.19,0.0,-11.19,0.0
CAT_1516,posible_demolicion,0.0,11.87,11.87,0.0,-11.87,0.0
CAT_1517,posible_demolicion,0.0,75.04,75.04,0.0,-75.04,0.0
CAT_1518,posible_demolicion,0.0,73.12,73.12,0.0,-73.12,0.0
CAT_1519,posible_demolicion,0.0,41.41,41.41,0.0,-41.41,0.0
CAT_1520,posible_demolicion,0.0,70.18,70.18,0.0,-70.18,0.0
CAT_1521,posible_demolicion,0.0,3.17,3.17,0.0,-3.17,0.0
CAT_1522,posible_demolicion,0.0,5.42,5.42,0.0,-5.42,0.0
CAT_1523,posible_demolicion,0.0,137.66,137.66,0.0,-137.66,0.0
CAT_1524,posible_demolicion,0.0,13.17,13.17,0.0,-13.17,0.0
CAT_1525,posible_demolicion,0.0,27.01,27.01,0.0,-27.01,0.0
CAT_1526,posible_demolicion,0.0,17.64,17.64,0.0,-17.64,0.0
CAT_1527,posible_demolicion,0.0,116.2,116.2,0.0,-116.2,0.0
CAT_1528,posible_demolicion,0.0,7.63,7.63,0.0,-7.63,0.0
CAT_1529,posible_demolicion,0.0,9.28,9.28,0.0,-9.28,0.0
CAT_1530,posible_demolicion,0.0,14.34,14.34,0.0,-14.34,0.0
CAT_1531,posible_demolicion,0.0,22.26,22.26,0.0,-22.26,0.0
CAT_1532,posible_demolicion,0.0,6.29,6.29,0.0,-6.29,0.0
CAT_1533,posible_demolicion,0.0,98.88,98.88,0.0,-98.88,0.0
CAT_1534,posible_demolicion,0.0,8.27,8.27,0.0,-8.27,0.0
CAT_1535,posible_demolicion,0.0,9.96,9.96,0.0,-9.96,0.0
CAT_1536,posible_demolicion,0.0,1.83,1.83,0.0,-1.83,0.0
CAT_1537,posible_demolicion,0.0,47.51,47.51,0.0,-47.51,0.0
CAT_1538,posible_demolicion,0.0,5.22,5.22,0.0,-5.22,0.0
CAT_1539,posible_demolicion,0.0,20.36,20.36,0.0,-20.36,0.0
CAT_1540,posible_demolicion,0.0,4.32,4.32,0.0,-4.32,0.0
CAT_1541,posible_demolicion,0.0,63.12,63.12,0.0,-63.12,0.0
CAT_1542,posible_demolicion,0.0,12.84,12.84,0.0,-12.84,0.0
CAT_1543,posible_demolicion,0.0,6.33,6.33,0.0,-6.33,0.0
CAT_1544,posible_demolicion,0.0,37.9,37.9,0.0,-37.9,0.0
CAT_1545,posible_demolicion,0.0,29.7,29.7,0.0,-29.7,0.0
CAT_1546,posible_demolicion,0.0,13.27,13.27,0.0,-13.27,0.0
CAT_1547,posible_demolicion,0.0,6.37,6.37,0.0,-6.37,0.0
CAT_1548,posible_demolicion,0.0,1.67,1.67,0.0,-1.67,0.0
CAT_1549,posible_demolicion,0.0,36.73,36.73,0.0,-36.73,0.0
CAT_1550,posible_demolicion,0.0,10.36,10.36,0.0,-10.36,0.0
CAT_1551,posible_demolicion,0.0,66.87,66.87,0.0,-66.87,0.0
CAT_1552,posible_demolicion,0.0,9.8,9.8,0.0,-9.8,0.0
CAT_1553,posible_demolicion,0.0,32.62,32.62,0.0,-32.62,0.0
CAT_1554,posible_demolicion,0.0,150.75,150.75,0.0,-150.75,0.0
CAT_1555,posible_demolicion,0.0,16.24,16.24,0.0,-16.24,0.0
CAT_1556,posible_demolicion,0.0,73.22,73.22,0.0,-73.22,0.0
CAT_1557,posible_demolicion,0.0,52.48,52.48,0.0,-52.48,0.0
CAT_1558,posible_demolicion,0.0,78.94,78.94,0.0,-78.94,0.0
CAT_1559,posible_demolicion,0.0,2.84,2.84,0.0,-2.84,0.0
CAT_1560,posible_demolicion,0.0,48.15,48.15,0.0,-48.15,0.0
CAT_1561,posible_demolicion,0.0,8.99,8.99,0.0,-8.99,0.0
CAT_1562,posible_demolicion,0.0,24.4,24.4,0.0,-24.4,0.0
CAT_1563,posible_demolicion,0.0,31.11,31.11,0.0,-31.11,0.0
CAT_1564,posible_demolicion,0.0,12.75,12.75,0.0,-12.75,0.0
CAT_1565,posible_demolicion,0.0,23.99,23.99,0.0,-23.99,0.0
CAT_1566,posible_demolicion,0.0,1.84,1.84,0.0,-1.84,0.0
CAT_1567,posible_demolicion,0.0,8.96,8.96,0.0,-8.96,0.0
CAT_1568,posible_demolicion,0.0,4.74,4.74,0.0,-4.74,0.0
CAT_1569,posible_demolicion,0.0,37.34,37.34,0.0,-37.34,0.0
CAT_1570,posible_demolicion,0.0,155.6,155.6,0.0,-155.6,0.0
CAT_1571,posible_demolicion,0.0,88.17,88.17,0.0,-88.17,0.0
CAT_1572,posible_demolicion,0.0,60.86,60.86,0.0,-60.86,0.0
CAT_1573,posible_demolicion,0.0,38.87,38.87,0.0,-38.87,0.0
CAT_1574,posible_demolicion,0.0,36.89,36.89,0.0,-36.89,0.0
CAT_1575,posible_demolicion,0.0,3.28,3.28,0.0,-3.28,0.0
CAT_1576,posible_demolicion,0.0,27.42,27.42,0.0,-27.42,0.0
CAT_1577,posible_demolicion,0.0,139.45,139.45,0.0,-139.45,0.0
CAT_1578,posible_demolicion,0.0,102.13,102.13,0.0,-102.13,0.0
CAT_1579,posible_demolicion,0.0,17.2,17.2,0.0,-17.2,0.0
CAT_1580,posible_demolicion,0.0,74.18,74.18,0.0,-74.18,0.0
CAT_1581,posible_demolicion,0.0,2.49,2.49,0.0,-2.49,0.0
CAT_1582,posible_demolicion,0.0,3.34,3.34,0.0,-3.34,0.0
CAT_1583,posible_demolicion,0.0,57.04,57.04,0.0,-57.04,0.0
CAT_1584,posible_demolicion,0.0,0.46,0.46,0.0,-0.46,0.0
CAT_1585,posible_demolicion,0.0,13.77,13.77,0.0,-13.77,0.0
CAT_1586,posible_demolicion,0.0,16.77,16.77,0.0,-16.77,0.0
CAT_1587,posible_demolicion,0.0,3.6,3.6,0.0,-3.6,0.0
CAT_1588,posible_demolicion,0.0,51.5,51.5,0.0,-51.5,0.0
CAT_1589,posible_demolicion,0.0,3.76,3.76,0.0,-3.76,0.0
CAT_1590,posible_demolicion,0.0,37.22,37.22,0.0,-37.22,0.0
CAT_1591,posible_demolicion,0.0,43.09,43.09,0.0,-43.09,0.0
CAT_1592,posible_demolicion,0.0,6.27,6.27,0.0,-6.27,0.0
CAT_1593,posible_demolicion,0.0,24.27,24.27,0.0,-24.27,0.0
CAT_1594,posible_demolicion,0.0,149.46,149.46,0.0,-149.46,0.0
CAT_1595,posible_demolicion,0.0,20.49,20.49,0.0,-20.49,0.0
CAT_1596,posible_demolicion,0.0,1.35,1.35,0.0,-1.35,0.0
CAT_1597,posible_demolicion,0.0,48.16,48.16,0.0,-48.16,0.0
CAT_1598,posible_demolicion,0.0,24.17,24.17,0.0,-24.17,0.0
CAT_1599,posible_demolicion,0.0,5.58,5.58,0.0,-5.58,0.0
CAT_1600,posible_demolicion,0.0,2.8,2.8,0.0,-2.8,0.0
CAT_1601,posible_demolicion,0.0,1.47,1.47,0.0,-1.47,0.0
CAT_1602,posible_demolicion,0.0,1.87,1.87,0.0,-1.87,0.0
CAT_1603,posible_demolicion,0.0,1.46,1.46,0.0,-1.46,0.0
CAT_1604,posible_demolicion,0.0,36.88,36.88,0.0,-36.88,0.0
CAT_1605,posible_demolicion,0.0,1.13,1.13,0.0,-1.13,0.0
CAT_1606,posible_demolicion,0.0,1.68,1.68,0.0,-1.68,0.0
CAT_1607,posible_demolicion,0.0,53.44,53.44,0.0,-53.44,0.0
CAT_1608,posible_demolicion,0.0,94.62,94.62,0.0,-94.62,0.0
CAT_1609,posible_demolicion,0.0,120.21,120.21,0.0,-120.21,0.0
CAT_1610,posible_demolicion,0.0,119.51,119.51,0.0,-119.51,0.0
CAT_1611,posible_demolicion,0.0,4.27,4.27,0.0,-4.27,0.0
CAT_1612,posible_demolicion,0.0,225.24,225.24,0.0,-225.24,0.0
CAT_1613,posible_demolicion,0.0,11.92,11.92,0.0,-11.92,0.0
CAT_1614,posible_demolicion,0.0,12.25,12.25,0.0,-12.25,0.0
CAT_1615,posible_demolicion,0.0,4.31,4.31,0.0,-4.31,0.0
CAT_1616,posible_demolicion,0.0,40.36,40.36,0.0,-40.36,0.0
CAT_1617,posible_demolicion,0.0,93.85,93.85,0.0,-93.85,0.0
CAT_1618,posible_demolicion,0.0,3.82,3.82,0.0,-3.82,0.0
CAT_1619,posible_demolicion,0.0,11.4,11.4,0.0,-11.4,0.0
CAT_1620,posible_demolicion,0.0,11.68,11.68,0.0,-11.68,0.0
CAT_1621,posible_demolicion,0.0,10.37,10.37,0.0,-10.37,0.0
CAT_1622,posible_demolicion,0.0,24.31,24.31,0.0,-24.31,0.0
CAT_1623,posible_demolicion,0.0,153.69,153.69,0.0,-153.69,0.0
CAT_1624,posible_demolicion,0.0,131.2,131.2,0.0,-131.2,0.0
CAT_1625,posible_demolicion,0.0,10.46,10.46,0.0,-10.46,0.0
CAT_1626,posible_demolicion,0.0,43.31,43.31,0.0,-43.31,0.0
CAT_1627,posible_demolicion,0.0,2.63,2.63,0.0,-2.63,0.0
CAT_1628,posible_demolicion,0.0,29.93,29.93,0.0,-29.93,0.0
CAT_1629,posible_demolicion,0.0,100.08,100.08,0.0,-100.08,0.0
CAT_1630,posible_demolicion,0.0,100.9,100.9,0.0,-100.9,0.0
CAT_1631,posible_demolicion,0.0,25.91,25.91,0.0,-25.91,0.0
CAT_1632,posible_demolicion,0.0,30.48,30.48,0.0,-30.48,0.0
CAT_1633,posible_demolicion,0.0,38.36,38.36,0.0,-38.36,0.0
CAT_1634,posible_demolicion,0.0,91.12,91.12,0.0,-91.12,0.0
CAT_1635,posible_demolicion,0.0,42.75,42.75,0.0,-42.75,0.0
CAT_1636,posible_demolicion,0.0,22.48,22.48,0.0,-22.48,0.0
CAT_1637,posible_demolicion,0.0,19.19,19.19,0.0,-19.19,0.0
CAT_1638,posible_demolicion,0.0,35.53,35.53,0.0,-35.53,0.0
CAT_1639,posible_demolicion,0.0,97.8,97.8,0.0,-97.8,0.0
CAT_1640,posible_demolicion,0.0,24.12,24.12,0.0,-24.12,0.0
CAT_1641,posible_demolicion,0.0,10.42,10.42,0.0,-10.42,0.0
CAT_1642,posible_demolicion,0.0,9.92,9.92,0.0,-9.92,0.0
CAT_1643,posible_demolicion,0.0,33.8,33.8,0.0,-33.8,0.0
CAT_1644,posible_demolicion,0.0,10.32,10.32,0.0,-10.32,0.0
CAT_1645,posible_demolicion,0.0,80.29,80.29,0.0,-80.29,0.0
CAT_1646,posible_demolicion,0.0,7.71,7.71,0.0,-7.71,0.0
CAT_1647,posible_demolicion,0.0,6.39,6.39,0.0,-6.39,0.0
CAT_1648,posible_demolicion,0.0,10.27,10.27,0.0,-10.27,0.0
CAT_1649,posible_demolicion,0.0,9.86,9.86,0.0,-9.86,0.0
CAT_1650,posible_demolicion,0.0,50.59,50.59,0.0,-50.59,0.0
CAT_1651,posible_demolicion,0.0,12.75,12.75,0.0,-12.75,0.0
CAT_1652,posible_demolicion,0.0,24.68,24.68,0.0,-24.68,0.0
CAT_1653,posible_demolicion,0.0,30.51,30.51,0.0,-30.51,0.0
CAT_1654,posible_demolicion,0.0,8.87,8.87,0.0,-8.87,0.0
CAT_1655,posible_demolicion,0.0,102.75,102.75,0.0,-102.75,0.0
CAT_1656,posible_demolicion,0.0,17.97,17.97,0.0,-17.97,0.0
CAT_1657,posible_demolicion,0.0,13.6,13.6,0.0,-13.6,0.0
CAT_1658,posible_demolicion,0.0,93.4,93.4,0.0,-93.4,0.0
CAT_1659,posible_demolicion,0.0,7.66,7.66,0.0,-7.66,0.0
CAT_1660,posible_demolicion,0.0,13.26,13.26,0.0,-13.26,0.0
CAT_1661,posible_demolicion,0.0,8.19,8.19,0.0,-8.19,0.0
CAT_1662,posible_demolicion,0.0,107.6,107.6,0.0,-107.6,0.0
CAT_1663,posible_demolicion,0.0,14.05,14.05,0.0,-14.05,0.0
CAT_1664,posible_demolicion,0.0,13.9,13.9,0.0,-13.9,0.0
CAT_1665,posible_demolicion,0.0,78.36,78.36,0.0,-78.36,0.0
CAT_1666,posible_demolicion,0.0,21.4,21.4,0.0,-21.4,0.0
CAT_1667,posible_demolicion,0.0,1.47,1.47,0.0,-1.47,0.0
CAT_1668,posible_demolicion,0.0,1.47,1.47,0.0,-1.47,0.0
CAT_1669,posible_demolicion,0.0,9.42,9.42,0.0,-9.42,0.0
CAT_1670,posible_demolicion,0.0,26.55,26.55,0.0,-26.55,0.0
CAT_1671,posible_demolicion,0.0,93.15,93.15,0.0,-93.15,0.0
CAT_1672,posible_demolicion,0.0,373.02,373.02,0.0,-373.02,0.0
CAT_1673,posible_demolicion,0.0,14.8,14.8,0.0,-14.8,0.0
CAT_1674,posible_demolicion,0.0,13.46,13.46,0.0,-13.46,0.0
CAT_1675,posible_demolicion,0.0,14.32,14.32,0.0,-14.32,0.0
CAT_1676,posible_demolicion,0.0,17.09,17.09,0.0,-17.09,0.0
CAT_1677,posible_demolicion,0.0,42.22,42.22,0.0,-42.22,0.0
CAT_1678,posible_demolicion,0.0,192.61,192.61,0.0,-192.61,0.0
CAT_1679,posible_demolicion,0.0,15.28,15.28,0.0,-15.28,0.0
CAT_1680,posible_demolicion,0.0,16.55,16.55,0.0,-16.55,0.0
CAT_1681,posible_demolicion,0.0,108.19,108.19,0.0,-108.19,0.0
CAT_1682,posible_demolicion,0.0,27.06,27.06,0.0,-27.06,0.0
CAT_1683,posible_demolicion,0.0,11.53,11.53,0.0,-11.53,0.0
CAT_1684,posible_demolicion,0.0,15.85,15.85,0.0,-15.85,0.0
CAT_1685,posible_demolicion,0.0,12.77,12.77,0.0,-12.77,0.0
CAT_1686,posible_demolicion,0.0,29.21,29.21,0.0,-29.21,0.0
CAT_1687,posible_demolicion,0.0,8.98,8.98,0.0,-8.98,0.0
CAT_1688,posible_demolicion,0.0,7.87,7.87,0.0,-7.87,0.0
CAT_1689,posible_demolicion,0.0,9.72,9.72,0.0,-9.72,0.0
CAT_1690,posible_demolicion,0.0,41.86,41.86,0.0,-41.86,0.0
CAT_1691,posible_demolicion,0.0,20.27,20.27,0.0,-20.27,0.0
CAT_1692,posible_demolicion,0.0,12.44,12.44,0.0,-12.44,0.0
CAT_1693,posible_demolicion,0.0,98.8,98.8,0.0,-98.8,0.0
CAT_1694,posible_demolicion,0.0,11.51,11.51,0.0,-11.51,0.0
CAT_1695,posible_demolicion,0.0,23.79,23.79,0.0,-23.79,0.0
CAT_1696,posible_demolicion,0.0,12.52,12.52,0.0,-12.52,0.0
CAT_1697,posible_demolicion,0.0,12.14,12.14,0.0,-12.14,0.0
CAT_1698,posible_demolicion,0.0,88.13,88.13,0.0,-88.13,0.0
CAT_1699,posible_demolicion,0.0,9.04,9.04,0.0,-9.04,0.0
CAT_1700,posible_demolicion,0.0,23.02,23.02,0.0,-23.02,0.0
CAT_1701,posible_demolicion,0.0,108.68,108.68,0.0,-108.68,0.0
CAT_1702,posible_demolicion,0.0,8.96,8.96,0.0,-8.96,0.0
CAT_1703,posible_demolicion,0.0,3.65,3.65,0.0,-3.65,0.0
CAT_1704,posible_demolicion,0.0,3.66,3.66,0.0,-3.66,0.0
CAT_1705,posible_demolicion,0.0,18.34,18.34,0.0,-18.34,0.0
CAT_1706,posible_demolicion,0.0,3.71,3.71,0.0,-3.71,0.0
CAT_1707,posible_demolicion,0.0,25.62,25.62,0.0,-25.62,0.0
CAT_1708,posible_demolicion,0.0,10.2,10.2,0.0,-10.2,0.0
CAT_1709,posible_demolicion,0.0,52.82,52.82,0.0,-52.82,0.0
CAT_1710,posible_demolicion,0.0,26.85,26.85,0.0,-26.85,0.0
CAT_1711,posible_demolicion,0.0,1.65,1.65,0.0,-1.65,0.0
CAT_1712,posible_demolicion,0.0,24.18,24.18,0.0,-24.18,0.0
CAT_1713,posible_demolicion,0.0,4.41,4.41,0.0,-4.41,0.0
CAT_1714,posible_demolicion,0.0,152.91,152.91,0.0,-152.91,0.0
CAT_1715,posible_demolicion,0.0,324.57,324.57,0.0,-324.57,0.0
CAT_1716,posible_demolicion,0.0,69.72,69.72,0.0,-69.72,0.0
CAT_1717,posible_demolicion,0.0,111.31,111.31,0.0,-111.31,0.0
CAT_1718,posible_demolicion,0.0,27.28,27.28,0.0,-27.28,0.0
CAT_1719,posible_demolicion,0.0,32.32,32.32,0.0,-32.32,0.0
CAT_1720,posible_demolicion,0.0,26.61,26.61,0.0,-26.61,0.0
CAT_1721,posible_demolicion,0.0,90.52,90.52,0.0,-90.52,0.0
CAT_1722,posible_demolicion,0.0,143.94,143.94,0.0,-143.94,0.0
CAT_1723,posible_demolicion,0.0,9.87,9.87,0.0,-9.87,0.0
CAT_1724,posible_demolicion,0.0,6.89,6.89,0.0,-6.89,0.0
CAT_1725,posible_demolicion,0.0,19.3,19.3,0.0,-19.3,0.0
CAT_1726,posible_demolicion,0.0,93.59,93.59,0.0,-93.59,0.0
CAT_1727,posible_demolicion,0.0,48.17,48.17,0.0,-48.17,0.0
CAT_1728,posible_demolicion,0.0,172.01,172.01,0.0,-172.01,0.0
CAT_1729,posible_demolicion,0.0,530.69,530.69,0.0,-530.69,0.0
CAT_1730,posible_demolicion,0.0,9.91,9.91,0.0,-9.91,0.0
CAT_1731,posible_demolicion,0.0,10.33,10.33,0.0,-10.33,0.0
CAT_1732,posible_demolicion,0.0,39.48,39.48,0.0,-39.48,0.0
CAT_1733,posible_demolicion,0.0,88.13,88.13,0.0,-88.13,0.0
CAT_1734,posible_demolicion,0.0,12.68,12.68,0.0,-12.68,0.0
CAT_1735,posible_demolicion,0.0,4.38,4.38,0.0,-4.38,0.0
CAT_1736,posible_demolicion,0.0,37.19,37.19,0.0,-37.19,0.0
CAT_1737,posible_demolicion,0.0,87.98,87.98,0.0,-87.98,0.0
CAT_1738,posible_demolicion,0.0,99.41,99.41,0.0,-99.41,0.0
CAT_1739,posible_demolicion,0.0,6.16,6.16,0.0,-6.16,0.0
CAT_1740,posible_demolicion,0.0,11.25,11.25,0.0,-11.25,0.0
CAT_1741,posible_demolicion,0.0,4.82,4.82,0.0,-4.82,0.0
CAT_1742,posible_demolicion,0.0,110.53,110.53,0.0,-110.53,0.0
CAT_1743,posible_demolicion,0.0,1.4,1.4,0.0,-1.4,0.0
CAT_1744,posible_demolicion,0.0,24.71,24.71,0.0,-24.71,0.0
CAT_1745,posible_demolicion,0.0,71.25,71.25,0.0,-71.25,0.0
CAT_1746,posible_demolicion,0.0,23.65,23.65,0.0,-23.65,0.0
CAT_1747,posible_demolicion,0.0,9.38,9.38,0.0,-9.38,0.0
CAT_1748,posible_demolicion,0.0,6.0,6.0,0.0,-6.0,0.0
CAT_1749,posible_demolicion,0.0,15.2,15.2,0.0,-15.2,0.0
CAT_1750,posible_demolicion,0.0,10.16,10.16,0.0,-10.16,0.0
CAT_1751,posible_demolicion,0.0,91.85,91.85,0.0,-91.85,0.0
CAT_1752,posible_demolicion,0.0,22.99,22.99,0.0,-22.99,0.0
CAT_1753,posible_demolicion,0.0,140.69,140.69,0.0,-140.69,0.0
CAT_1754,posible_demolicion,0.0,59.44,59.44,0.0,-59.44,0.0
CAT_1755,posible_demolicion,0.0,25.81,25.81,0.0,-25.81,0.0
CAT_1756,posible_demolicion,0.0,68.12,68.12,0.0,-68.12,0.0
CAT_1757,posible_demolicion,0.0,11.08,11.08,0.0,-11.08,0.0
CAT_1758,posible_demolicion,0.0,69.87,69.87,0.0,-69.87,0.0
CAT_1759,posible_demolicion,0.0,1.0,1.0,0.0,-1.0,0.0
CAT_1760,posible_demolicion,0.0,108.84,108.84,0.0,-108.84,0.0
CAT_1761,posible_demolicion,0.0,3.98,3.98,0.0,-3.98,0.0
CAT_1762,posible_demolicion,0.0,52.01,52.01,0.0,-52.01,0.0
CAT_1763,posible_demolicion,0.0,49.37,49.37,0.0,-49.37,0.0
CAT_1764,posible_demolicion,0.0,14.84,14.84,0.0,-14.84,0.0
CAT_1765,posible_demolicion,0.0,3.13,3.13,0.0,-3.13,0.0
CAT_1766,posible_demolicion,0.0,11.13,11.13,0.0,-11.13,0.0
CAT_1767,posible_demolicion,0.0,2.11,2.11,0.0,-2.11,0.0
CAT_1768,posible_demolicion,0.0,4.21,4.21,0.0,-4.21,0.0
CAT_1769,posible_demolicion,0.0,40.2,40.2,0.0,-40.2,0.0
CAT_1770,posible_demolicion,0.0,12.47,12.47,0.0,-12.47,0.0
CAT_1771,posible_demolicion,0.0,12.48,12.48,0.0,-12.48,0.0
CAT_1772,posible_demolicion,0.0,13.71,13.71,0.0,-13.71,0.0
CAT_1773,posible_demolicion,0.0,38.27,38.27,0.0,-38.27,0.0
CAT_1774,posible_demolicion,0.0,53.91,53.91,0.0,-53.91,0.0
CAT_1775,posible_demolicion,0.0,53.11,53.11,0.0,-53.11,0.0
CAT_1776,posible_demolicion,0.0,12.79,12.79,0.0,-12.79,0.0
CAT_1777,posible_demolicion,0.0,71.66,71.66,0.0,-71.66,0.0
CAT_1778,posible_demolicion,0.0,11.47,11.47,0.0,-11.47,0.0
CAT_1779,posible_demolicion,0.0,15.93,15.93,0.0,-15.93,0.0
CAT_1780,posible_demolicion,0.0,5.12,5.12,0.0,-5.12,0.0
CAT_1781,posible_demolicion,0.0,11.08,11.08,0.0,-11.08,0.0
CAT_1782,posible_demolicion,0.0,52.25,52.25,0.0,-52.25,0.0
CAT_1783,posible_demolicion,0.0,8.04,8.04,0.0,-8.04,0.0
CAT_1784,posible_demolicion,0.0,20.12,20.12,0.0,-20.12,0.0
CAT_1785,posible_demolicion,0.0,44.71,44.71,0.0,-44.71,0.0
CAT_1786,posible_demolicion,0.0,16.0,16.0,0.0,-16.0,0.0
CAT_1787,posible_demolicion,0.0,37.52,37.52,0.0,-37.52,0.0
CAT_1788,posible_demolicion,0.0,16.46,16.46,0.0,-16.46,0.0
CAT_1789,posible_demolicion,0.0,19.58,19.58,0.0,-19.58,0.0
CAT_1790,posible_demolicion,0.0,6.07,6.07,0.0,-6.07,0.0
CAT_1791,posible_demolicion,0.0,49.73,49.73,0.0,-49.73,0.0
CAT_1792,posible_demolicion,0.0,60.66,60.66,0.0,-60.66,0.0
CAT_1793,posible_demolicion,0.0,18.82,18.82,0.0,-18.82,0.0
CAT_1794,posible_demolicion,0.0,28.52,28.52,0.0,-28.52,0.0
CAT_1795,posible_demolicion,0.0,85.81,85.81,0.0,-85.81,0.0
CAT_1796,posible_demolicion,0.0,16.81,16.81,0.0,-16.81,0.0
CAT_1797,posible_demolicion,0.0,37.24,37.24,0.0,-37.24,0.0
CAT_1798,posible_demolicion,0.0,96.45,96.45,0.0,-96.45,0.0
CAT_1799,posible_demolicion,0.0,82.67,82.67,0.0,-82.67,0.0
CAT_1800,posible_demolicion,0.0,7.47,7.47,0.0,-7.47,0.0
CAT_1801,posible_demolicion,0.0,45.84,45.84,0.0,-45.84,0.0
CAT_1802,posible_demolicion,0.0,72.89,72.89,0.0,-72.89,0.0
CAT_1803,posible_demolicion,0.0,18.06,18.06,0.0,-18.06,0.0
CAT_1804,posible_demolicion,0.0,75.52,75.52,0.0,-75.52,0.0
CAT_1805,posible_demolicion,0.0,18.43,18.43,0.0,-18.43,0.0
CAT_1806,posible_demolicion,0.0,72.15,72.15,0.0,-72.15,0.0
CAT_1807,posible_demolicion,0.0,13.17,13.17,0.0,-13.17,0.0
CAT_1808,posible_demolicion,0.0,87.05,87.05,0.0,-87.05,0.0
CAT_1809,posible_demolicion,0.0,20.16,20.16,0.0,-20.16,0.0
CAT_1810,posible_demolicion,0.0,20.28,20.28,0.0,-20.28,0.0
CAT_1811,posible_demolicion,0.0,32.72,32.72,0.0,-32.72,0.0
CAT_1812,posible_demolicion,0.0,48.55,48.55,0.0,-48.55,0.0
CAT_1813,posible_demolicion,0.0,19.17,19.17,0.0,-19.17,0.0
CAT_1814,posible_demolicion,0.0,65.62,65.62,0.0,-65.62,0.0
CAT_1815,posible_demolicion,0.0,47.42,47.42,0.0,-47.42,0.0
CAT_1816,posible_demolicion,0.0,3.6,3.6,0.0,-3.6,0.0
CAT_1817,posible_demolicion,0.0,130.48,130.48,0.0,-130.48,0.0
CAT_1818,posible_demolicion,0.0,10.17,10.17,0.0,-10.17,0.0
CAT_1819,posible_demolicion,0.0,135.35,135.35,0.0,-135.35,0.0
CAT_1820,posible_demolicion,0.0,30.11,30.11,0.0,-30.11,0.0
CAT_1821,posible_demolicion,0.0,97.72,97.72,0.0,-97.72,0.0
CAT_1822,posible_demolicion,0.0,30.97,30.97,0.0,-30.97,0.0
CAT_1823,posible_demolicion,0.0,5.78,5.78,0.0,-5.78,0.0
CAT_1824,posible_demolicion,0.0,119.87,119.87,0.0,-119.87,0.0
